A00953:39:HTJFGDSXX:4:1126:27335:24283	NS_vRNA	210	736
A00953:39:HTJFGDSXX:4:1127:9986:22639	NS_vRNA	247	738
A00953:39:HTJFGDSXX:4:1218:30418:27430	NS_vRNA	201	747
A00953:39:HTJFGDSXX:4:1218:14705:32377	NS_vRNA	606	635
A00953:39:HTJFGDSXX:4:1218:14606:32393	NS_vRNA	606	635
A00953:39:HTJFGDSXX:4:1263:7401:15123	NS_vRNA	305	624
A00953:39:HTJFGDSXX:4:1316:11415:25645	NS_vRNA	336	478
A00953:39:HTJFGDSXX:4:1319:5285:10207	NS_vRNA	134	626
A00953:39:HTJFGDSXX:4:1319:27028:25629	NS_vRNA	216	579
A00953:39:HTJFGDSXX:4:1378:8097:31046	NS_vRNA	214	781
A00953:39:HTJFGDSXX:4:1431:16550:29215	NS_vRNA	210	736
A00953:39:HTJFGDSXX:4:1434:5981:1172	NS_vRNA	165	780
A00953:39:HTJFGDSXX:4:1434:28836:7341	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1466:29261:29622	NS_vRNA	503	542
A00953:39:HTJFGDSXX:4:1518:3441:29152	NS_vRNA	305	804
A00953:39:HTJFGDSXX:4:1519:14154:33677	NS_vRNA	703	734
A00953:39:HTJFGDSXX:4:1519:8956:36292	NS_vRNA	159	716
A00953:39:HTJFGDSXX:4:1520:27941:24111	NS_vRNA	773	852
A00953:39:HTJFGDSXX:4:1638:30074:29121	NS_vRNA	143	737
A00953:39:HTJFGDSXX:4:1639:5041:33614	NS_vRNA	321	649
A00953:39:HTJFGDSXX:4:1640:30101:9126	NS_vRNA	263	738
A00953:39:HTJFGDSXX:4:1642:25735:4351	NS_vRNA	313	737
A00953:39:HTJFGDSXX:4:1671:28420:2988	NS_vRNA	452	498
A00953:39:HTJFGDSXX:4:1671:28682:31939	NS_vRNA	160	703
A00953:39:HTJFGDSXX:4:2163:20980:9925	NS_vRNA	230	659
A00953:39:HTJFGDSXX:4:2252:18647:1501	NS_vRNA	220	720
A00953:39:HTJFGDSXX:4:2254:18557:36730	NS_vRNA	770	807
A00953:39:HTJFGDSXX:4:2375:13331:8672	NS_vRNA	178	664
A00953:39:HTJFGDSXX:4:2431:13874:5384	NS_vRNA	503	542
A00953:39:HTJFGDSXX:4:2466:10890:31219	NS_vRNA	686	715
