A00953:39:HTJFGDSXX:4:1114:29089:9251	NS_vRNA	340	464
A00953:39:HTJFGDSXX:4:1115:12057:6151	NS_vRNA	280	782
A00953:39:HTJFGDSXX:4:1166:20609:22060	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1313:6949:25551	NS_vRNA	677	714
A00953:39:HTJFGDSXX:4:1313:4860:29763	NS_vRNA	306	816
A00953:39:HTJFGDSXX:4:1315:10484:8970	NS_vRNA	782	807
A00953:39:HTJFGDSXX:4:1339:12671:1517	NS_vRNA	222	600
A00953:39:HTJFGDSXX:4:1364:13214:28385	NS_vRNA	182	598
A00953:39:HTJFGDSXX:4:1365:9751:36793	NS_vRNA	282	649
A00953:39:HTJFGDSXX:4:1366:10122:8844	NS_vRNA	282	649
A00953:39:HTJFGDSXX:4:1366:25889:17174	NS_vRNA	109	649
A00953:39:HTJFGDSXX:4:1414:28266:2691	NS_vRNA	290	694
A00953:39:HTJFGDSXX:4:1438:8088:25676	NS_vRNA	465	479
A00953:39:HTJFGDSXX:4:1438:8133:25786	NS_vRNA	465	479
A00953:39:HTJFGDSXX:4:1439:22345:10786	NS_vRNA	199	807
A00953:39:HTJFGDSXX:4:1439:23014:13792	NS_vRNA	199	807
A00953:39:HTJFGDSXX:4:1439:21875:15796	NS_vRNA	199	807
A00953:39:HTJFGDSXX:4:1440:2401:12446	NS_vRNA	304	616
A00953:39:HTJFGDSXX:4:1464:2510:2675	NS_vRNA	217	708
A00953:39:HTJFGDSXX:4:1464:2871:3051	NS_vRNA	217	708
A00953:39:HTJFGDSXX:4:1464:25509:11193	NS_vRNA	373	823
A00953:39:HTJFGDSXX:4:1465:11641:29888	NS_vRNA	159	710
A00953:39:HTJFGDSXX:4:1512:12671:4304	NS_vRNA	513	523
A00953:39:HTJFGDSXX:4:1512:30273:14090	NS_vRNA	771	822
A00953:39:HTJFGDSXX:4:1538:25979:33771	NS_vRNA	289	578
A00953:39:HTJFGDSXX:4:1539:19958:19272	NS_vRNA	219	738
A00953:39:HTJFGDSXX:4:1612:2962:14231	NS_vRNA	310	504
A00953:39:HTJFGDSXX:4:1662:1181:21292	NS_vRNA	403	616
A00953:39:HTJFGDSXX:4:1664:32922:35931	NS_vRNA	403	674
A00953:39:HTJFGDSXX:4:1665:27950:6339	NS_vRNA	353	377
A00953:39:HTJFGDSXX:4:2137:6216:34679	NS_vRNA	582	842
A00953:39:HTJFGDSXX:4:2138:13160:11631	NS_vRNA	310	340
A00953:39:HTJFGDSXX:4:2138:14543:30373	NS_vRNA	281	719
A00953:39:HTJFGDSXX:4:2139:13205:15843	NS_vRNA	197	775
A00953:39:HTJFGDSXX:4:2164:19696:7169	NS_vRNA	419	551
A00953:39:HTJFGDSXX:4:2166:27100:1485	NS_vRNA	365	699
A00953:39:HTJFGDSXX:4:2240:21242:24158	NS_vRNA	216	712
A00953:39:HTJFGDSXX:4:2240:21187:25160	NS_vRNA	216	712
A00953:39:HTJFGDSXX:4:2241:27751:6715	NS_vRNA	772	805
A00953:39:HTJFGDSXX:4:2241:29270:6778	NS_vRNA	772	805
A00953:39:HTJFGDSXX:4:2241:11234:8422	NS_vRNA	281	719
A00953:39:HTJFGDSXX:4:2241:18439:16203	NS_vRNA	595	636
A00953:39:HTJFGDSXX:4:2270:21468:7420	NS_vRNA	776	806
A00953:39:HTJFGDSXX:4:2270:27877:23281	NS_vRNA	378	496
A00953:39:HTJFGDSXX:4:2345:25201:9659	NS_vRNA	168	684
A00953:39:HTJFGDSXX:4:2346:6605:18411	NS_vRNA	148	762
A00953:39:HTJFGDSXX:4:2370:20166:30185	NS_vRNA	289	496
A00953:39:HTJFGDSXX:4:2370:17716:34522	NS_vRNA	505	546
A00953:39:HTJFGDSXX:4:2372:25075:1579	NS_vRNA	689	733
A00953:39:HTJFGDSXX:4:2372:8052:5541	NS_vRNA	403	674
A00953:39:HTJFGDSXX:4:2421:11505:22232	NS_vRNA	689	733
A00953:39:HTJFGDSXX:4:2446:10782:15624	NS_vRNA	363	405
A00953:39:HTJFGDSXX:4:2447:8395:34632	NS_vRNA	404	735
A00953:39:HTJFGDSXX:4:2449:21441:16579	NS_vRNA	286	759
A00953:39:HTJFGDSXX:4:2473:8314:13949	NS_vRNA	303	480
A00953:39:HTJFGDSXX:4:2523:21386:1736	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:2524:17671:7138	NS_vRNA	289	728
A00953:39:HTJFGDSXX:4:2576:26666:22028	NS_vRNA	190	664
A00953:39:HTJFGDSXX:4:2626:6171:34475	NS_vRNA	175	822
A00953:39:HTJFGDSXX:4:2678:15790:28870	NS_vRNA	117	781
A00953:39:HTJFGDSXX:4:1102:10547:22701	NS_vRNA	292	805
A00953:39:HTJFGDSXX:4:1103:30933:28698	NS_vRNA	265	706
A00953:39:HTJFGDSXX:4:1127:29776:22592	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1153:4544:33536	NS_vRNA	221	262
A00953:39:HTJFGDSXX:4:1201:4101:25598	NS_vRNA	165	784
A00953:39:HTJFGDSXX:4:1219:31494:1141	NS_vRNA	197	812
A00953:39:HTJFGDSXX:4:1242:13792:21840	NS_vRNA	296	771
A00953:39:HTJFGDSXX:4:1245:22480:5916	NS_vRNA	840	854
A00953:39:HTJFGDSXX:4:1271:26078:16814	NS_vRNA	387	500
A00953:39:HTJFGDSXX:4:1273:2835:34428	NS_vRNA	680	714
A00953:39:HTJFGDSXX:4:1316:16721:19398	NS_vRNA	696	753
A00953:39:HTJFGDSXX:4:1345:25635:8782	NS_vRNA	168	684
A00953:39:HTJFGDSXX:4:1347:8802:28604	NS_vRNA	203	678
A00953:39:HTJFGDSXX:4:1445:3097:6104	NS_vRNA	178	716
A00953:39:HTJFGDSXX:4:1514:13883:26506	NS_vRNA	286	719
A00953:39:HTJFGDSXX:4:1515:19162:24408	NS_vRNA	271	633
A00953:39:HTJFGDSXX:4:1515:29360:26287	NS_vRNA	295	446
A00953:39:HTJFGDSXX:4:1516:21893:8907	NS_vRNA	348	778
A00953:39:HTJFGDSXX:4:1516:29324:29512	NS_vRNA	235	721
A00953:39:HTJFGDSXX:4:1517:29767:20948	NS_vRNA	308	340
A00953:39:HTJFGDSXX:4:1546:12355:10394	NS_vRNA	243	504
A00953:39:HTJFGDSXX:4:1568:30490:18349	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1666:11704:15875	NS_vRNA	232	247
A00953:39:HTJFGDSXX:4:1666:30418:17566	NS_vRNA	214	550
A00953:39:HTJFGDSXX:4:1666:16721:27602	NS_vRNA	757	804
A00953:39:HTJFGDSXX:4:2117:6108:27539	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:2141:17463:9659	NS_vRNA	307	645
A00953:39:HTJFGDSXX:4:2171:17074:19507	NS_vRNA	292	805
A00953:39:HTJFGDSXX:4:2244:5339:13902	NS_vRNA	649	702
A00953:39:HTJFGDSXX:4:2275:7455:9424	NS_vRNA	302	704
A00953:39:HTJFGDSXX:4:2276:12418:4241	NS_vRNA	225	703
A00953:39:HTJFGDSXX:4:2276:13214:12383	NS_vRNA	175	822
A00953:39:HTJFGDSXX:4:2276:10728:31187	NS_vRNA	141	759
A00953:39:HTJFGDSXX:4:2321:10556:6089	NS_vRNA	286	458
A00953:39:HTJFGDSXX:4:2323:27769:2268	NS_vRNA	281	339
A00953:39:HTJFGDSXX:4:2377:3414:34053	NS_vRNA	281	717
A00953:39:HTJFGDSXX:4:2402:4815:3662	NS_vRNA	334	803
A00953:39:HTJFGDSXX:4:2425:11171:2143	NS_vRNA	263	732
A00953:39:HTJFGDSXX:4:2454:13042:31000	NS_vRNA	202	230
A00953:39:HTJFGDSXX:4:2454:5764:31986	NS_vRNA	225	447
A00953:39:HTJFGDSXX:4:2478:23059:24048	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:2478:2736:28870	NS_vRNA	197	775
A00953:39:HTJFGDSXX:4:2501:6985:27712	NS_vRNA	350	381
A00953:39:HTJFGDSXX:4:2527:1714:19805	NS_vRNA	307	645
A00953:39:HTJFGDSXX:4:2555:15284:29215	NS_vRNA	199	738
A00953:39:HTJFGDSXX:4:2557:3296:20979	NS_vRNA	334	803
A00953:39:HTJFGDSXX:4:2558:6940:34867	NS_vRNA	240	721
A00953:39:HTJFGDSXX:4:2603:23891:28526	NS_vRNA	715	739
A00953:39:HTJFGDSXX:4:2603:13702:29575	NS_vRNA	263	717
A00953:39:HTJFGDSXX:4:2633:11017:16313	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1143:25003:19241	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1144:6705:22968	NS_vRNA	351	409
A00953:39:HTJFGDSXX:4:1170:24804:7654	NS_vRNA	307	816
A00953:39:HTJFGDSXX:4:1221:7482:30733	NS_vRNA	414	680
A00953:39:HTJFGDSXX:4:1247:26250:21339	NS_vRNA	144	684
A00953:39:HTJFGDSXX:4:1247:6542:29919	NS_vRNA	202	781
A00953:39:HTJFGDSXX:4:1248:2663:18568	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1248:6207:26991	NS_vRNA	147	780
A00953:39:HTJFGDSXX:4:1270:15139:33943	NS_vRNA	719	739
A00953:39:HTJFGDSXX:4:1372:22345:21621	NS_vRNA	262	585
A00953:39:HTJFGDSXX:4:1441:15112:9471	NS_vRNA	281	339
A00953:39:HTJFGDSXX:4:1472:25889:3709	NS_vRNA	146	185
A00953:39:HTJFGDSXX:4:1518:24035:34319	NS_vRNA	178	716
A00953:39:HTJFGDSXX:4:1519:26919:20369	NS_vRNA	337	769
A00953:39:HTJFGDSXX:4:1570:1904:30749	NS_vRNA	213	718
A00953:39:HTJFGDSXX:4:1644:25861:3223	NS_vRNA	219	701
A00953:39:HTJFGDSXX:4:1644:10447:11600	NS_vRNA	623	662
A00953:39:HTJFGDSXX:4:1670:13223:24518	NS_vRNA	613	626
A00953:39:HTJFGDSXX:4:1670:13033:24533	NS_vRNA	613	626
A00953:39:HTJFGDSXX:4:2114:10456:15718	NS_vRNA	197	232
A00953:39:HTJFGDSXX:4:2115:10827:20744	NS_vRNA	283	456
A00953:39:HTJFGDSXX:4:2274:11171:4899	NS_vRNA	782	807
A00953:39:HTJFGDSXX:4:2352:19849:6527	NS_vRNA	676	773
A00953:39:HTJFGDSXX:4:2376:22119:26522	NS_vRNA	108	711
A00953:39:HTJFGDSXX:4:2376:6126:30044	NS_vRNA	108	711
A00953:39:HTJFGDSXX:4:2429:8865:4789	NS_vRNA	283	727
A00953:39:HTJFGDSXX:4:2502:11098:36871	NS_vRNA	123	654
A00953:39:HTJFGDSXX:4:2503:2374:19664	NS_vRNA	199	807
A00953:39:HTJFGDSXX:4:2554:30698:24377	NS_vRNA	750	766
A00953:39:HTJFGDSXX:4:2607:25012:26616	NS_vRNA	160	769
A00953:39:HTJFGDSXX:4:2607:15139:34601	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:2663:6036:12696	NS_vRNA	289	728
A00953:39:HTJFGDSXX:4:1108:10628:25285	NS_vRNA	108	711
A00953:39:HTJFGDSXX:4:1108:4209:35399	NS_vRNA	301	554
A00953:39:HTJFGDSXX:4:1110:32651:9314	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1132:3025:20729	NS_vRNA	365	838
A00953:39:HTJFGDSXX:4:1156:30761:3850	NS_vRNA	202	678
A00953:39:HTJFGDSXX:4:1156:1886:15687	NS_vRNA	446	536
A00953:39:HTJFGDSXX:4:1157:3314:17065	NS_vRNA	304	652
A00953:39:HTJFGDSXX:4:1158:26259:8860	NS_vRNA	187	656
A00953:39:HTJFGDSXX:4:1158:28013:11146	NS_vRNA	187	656
A00953:39:HTJFGDSXX:4:1159:3125:1266	NS_vRNA	655	710
A00953:39:HTJFGDSXX:4:1206:13856:22576	NS_vRNA	613	626
A00953:39:HTJFGDSXX:4:1250:28176:8829	NS_vRNA	244	712
A00953:39:HTJFGDSXX:4:1250:9815:10254	NS_vRNA	365	838
A00953:39:HTJFGDSXX:4:1278:19533:15499	NS_vRNA	246	537
A00953:39:HTJFGDSXX:4:1302:23909:9079	NS_vRNA	109	649
A00953:39:HTJFGDSXX:4:1322:2808:33567	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1323:14814:23829	NS_vRNA	772	805
A00953:39:HTJFGDSXX:4:1351:31313:22561	NS_vRNA	244	636
A00953:39:HTJFGDSXX:4:1422:22987:13432	NS_vRNA	197	812
A00953:39:HTJFGDSXX:4:1475:8820:2049	NS_vRNA	104	117
A00953:39:HTJFGDSXX:4:1523:7319:22561	NS_vRNA	786	817
A00953:39:HTJFGDSXX:4:1551:28691:24596	NS_vRNA	211	703
A00953:39:HTJFGDSXX:4:1551:28727:24627	NS_vRNA	211	703
A00953:39:HTJFGDSXX:4:1573:3821:35039	NS_vRNA	280	782
A00953:39:HTJFGDSXX:4:1575:18792:19883	NS_vRNA	263	732
A00953:39:HTJFGDSXX:4:1623:12509:24377	NS_vRNA	187	683
A00953:39:HTJFGDSXX:4:1626:16224:3474	NS_vRNA	230	677
A00953:39:HTJFGDSXX:4:1672:23502:8563	NS_vRNA	187	656
A00953:39:HTJFGDSXX:4:1674:13268:16141	NS_vRNA	260	704
A00953:39:HTJFGDSXX:4:2252:18846:6637	NS_vRNA	122	207
A00953:39:HTJFGDSXX:4:2253:21549:27195	NS_vRNA	123	654
A00953:39:HTJFGDSXX:4:2303:17888:27054	NS_vRNA	623	662
A00953:39:HTJFGDSXX:4:2303:11433:36667	NS_vRNA	108	711
A00953:39:HTJFGDSXX:4:2305:3766:16658	NS_vRNA	267	293
A00953:39:HTJFGDSXX:4:2305:29441:36354	NS_vRNA	165	784
A00953:39:HTJFGDSXX:4:2328:28800:9940	NS_vRNA	623	662
A00953:39:HTJFGDSXX:4:2329:7907:6856	NS_vRNA	149	274
A00953:39:HTJFGDSXX:4:2329:13241:11710	NS_vRNA	283	456
A00953:39:HTJFGDSXX:4:2355:2989:27273	NS_vRNA	623	662
A00953:39:HTJFGDSXX:4:2407:20039:4257	NS_vRNA	178	716
A00953:39:HTJFGDSXX:4:2430:21468:5040	NS_vRNA	213	718
A00953:39:HTJFGDSXX:4:2461:22643:23296	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:2533:19587:34381	NS_vRNA	636	712
A00953:39:HTJFGDSXX:4:2534:11306:6417	NS_vRNA	112	650
A00953:39:HTJFGDSXX:4:2535:12075:1016	NS_vRNA	480	492
A00953:39:HTJFGDSXX:4:2562:29613:25786	NS_vRNA	102	765
A00953:39:HTJFGDSXX:4:2564:5755:21637	NS_vRNA	347	574
A00953:39:HTJFGDSXX:4:2610:11089:17096	NS_vRNA	213	718
A00953:39:HTJFGDSXX:4:2610:12020:17895	NS_vRNA	213	718
A00953:39:HTJFGDSXX:4:2666:15845:24236	NS_vRNA	757	804
A00953:39:HTJFGDSXX:4:1146:5457:21652	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1147:17201:29997	NS_vRNA	307	645
A00953:39:HTJFGDSXX:4:1174:19614:2331	NS_vRNA	190	683
A00953:39:HTJFGDSXX:4:1174:18105:4695	NS_vRNA	190	683
A00953:39:HTJFGDSXX:4:1174:26621:20008	NS_vRNA	350	381
A00953:39:HTJFGDSXX:4:1228:31385:16892	NS_vRNA	281	339
A00953:39:HTJFGDSXX:4:1229:22932:2190	NS_vRNA	508	535
A00953:39:HTJFGDSXX:4:1229:29984:4319	NS_vRNA	299	335
A00953:39:HTJFGDSXX:4:1254:24478:24126	NS_vRNA	363	405
A00953:39:HTJFGDSXX:4:1275:3549:34068	NS_vRNA	214	550
A00953:39:HTJFGDSXX:4:1275:4390:35336	NS_vRNA	214	550
A00953:39:HTJFGDSXX:4:1327:15519:13025	NS_vRNA	496	524
A00953:39:HTJFGDSXX:4:1328:32253:26099	NS_vRNA	321	751
A00953:39:HTJFGDSXX:4:1350:29324:15546	NS_vRNA	244	636
A00953:39:HTJFGDSXX:4:1351:10682:7185	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1378:12029:15593	NS_vRNA	418	575
A00953:39:HTJFGDSXX:4:1378:8648:23171	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1378:8395:23390	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1401:21630:7921	NS_vRNA	557	597
A00953:39:HTJFGDSXX:4:1401:21088:8015	NS_vRNA	557	597
A00953:39:HTJFGDSXX:4:1401:21115:8030	NS_vRNA	557	597
A00953:39:HTJFGDSXX:4:1427:11586:5588	NS_vRNA	123	654
A00953:39:HTJFGDSXX:4:1526:32208:9643	NS_vRNA	310	340
A00953:39:HTJFGDSXX:4:1527:1063:17675	NS_vRNA	307	645
A00953:39:HTJFGDSXX:4:1547:15266:28087	NS_vRNA	367	733
A00953:39:HTJFGDSXX:4:1548:21847:3944	NS_vRNA	699	717
A00953:39:HTJFGDSXX:4:1548:15284:5541	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1548:15555:6355	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1548:14136:7529	NS_vRNA	265	706
A00953:39:HTJFGDSXX:4:1548:27688:34757	NS_vRNA	365	838
A00953:39:HTJFGDSXX:4:1577:17707:31031	NS_vRNA	309	473
A00953:39:HTJFGDSXX:4:1578:30047:23249	NS_vRNA	178	716
A00953:39:HTJFGDSXX:4:1620:24279:23469	NS_vRNA	128	544
A00953:39:HTJFGDSXX:4:1621:13639:6574	NS_vRNA	213	718
A00953:39:HTJFGDSXX:4:1676:13395:27445	NS_vRNA	182	798
