A00953:39:HTJFGDSXX:4:1212:27986:16955	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1242:18249:1219	NS_vRNA	686	787
A00953:39:HTJFGDSXX:4:1242:16441:4664	NS_vRNA	686	787
A00953:39:HTJFGDSXX:4:1242:30544:32064	NS_vRNA	262	729
A00953:39:HTJFGDSXX:4:1307:24614:35665	NS_vRNA	622	636
A00953:39:HTJFGDSXX:4:1309:18683:19539	NS_vRNA	216	674
A00953:39:HTJFGDSXX:4:1329:16550:26459	NS_vRNA	769	780
A00953:39:HTJFGDSXX:4:1331:7581:34601	NS_vRNA	112	636
A00953:39:HTJFGDSXX:4:1367:31792:16814	NS_vRNA	587	601
A00953:39:HTJFGDSXX:4:1409:26928:14215	NS_vRNA	751	825
A00953:39:HTJFGDSXX:4:1410:22923:5149	NS_vRNA	246	537
A00953:39:HTJFGDSXX:4:1432:9001:10723	NS_vRNA	613	650
A00953:39:HTJFGDSXX:4:1477:19099:12367	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1578:32271:7842	NS_vRNA	556	626
A00953:39:HTJFGDSXX:4:1622:2356:9925	NS_vRNA	682	703
A00953:39:HTJFGDSXX:4:1623:2564:10535	NS_vRNA	365	531
A00953:39:HTJFGDSXX:4:1625:18439:9909	NS_vRNA	164	812
A00953:39:HTJFGDSXX:4:1665:12680:27743	NS_vRNA	165	736
A00953:39:HTJFGDSXX:4:2113:8196:36323	NS_vRNA	635	653
A00953:39:HTJFGDSXX:4:2171:8115:34053	NS_vRNA	228	740
A00953:39:HTJFGDSXX:4:2217:19506:21496	NS_vRNA	165	736
A00953:39:HTJFGDSXX:4:2263:2926:26725	NS_vRNA	216	674
A00953:39:HTJFGDSXX:4:2266:17933:1204	NS_vRNA	613	634
A00953:39:HTJFGDSXX:4:2312:12129:1673	NS_vRNA	537	600
A00953:39:HTJFGDSXX:4:2344:13069:8750	NS_vRNA	283	776
A00953:39:HTJFGDSXX:4:2373:7916:4429	NS_vRNA	804	833
A00953:39:HTJFGDSXX:4:2415:4173:30639	NS_vRNA	827	843
A00953:39:HTJFGDSXX:4:2416:26820:36855	NS_vRNA	246	677
A00953:39:HTJFGDSXX:4:2456:25274:26412	NS_vRNA	555	704
A00953:39:HTJFGDSXX:4:2456:31150:36338	NS_vRNA	216	674
A00953:39:HTJFGDSXX:4:2458:32217:15295	NS_vRNA	87	806
A00953:39:HTJFGDSXX:4:2567:9824:10207	NS_vRNA	213	228
A00953:39:HTJFGDSXX:4:2614:14317:16423	NS_vRNA	320	482
A00953:39:HTJFGDSXX:4:1109:11776:3255	NS_vRNA	753	777
A00953:39:HTJFGDSXX:4:1112:2456:7435	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1171:8838:8876	NS_vRNA	624	658
A00953:39:HTJFGDSXX:4:1172:15854:18396	NS_vRNA	261	700
A00953:39:HTJFGDSXX:4:1226:20229:2018	NS_vRNA	730	770
A00953:39:HTJFGDSXX:4:1438:27453:23829	NS_vRNA	682	706
A00953:39:HTJFGDSXX:4:1439:30138:22686	NS_vRNA	709	765
A00953:39:HTJFGDSXX:4:1464:13376:22717	NS_vRNA	140	725
A00953:39:HTJFGDSXX:4:1464:20989:36307	NS_vRNA	161	712
A00953:39:HTJFGDSXX:4:1547:3106:3583	NS_vRNA	259	821
A00953:39:HTJFGDSXX:4:1608:2365:12258	NS_vRNA	523	538
A00953:39:HTJFGDSXX:4:1609:24786:5588	NS_vRNA	184	814
A00953:39:HTJFGDSXX:4:1631:26811:27539	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:2119:11939:23453	NS_vRNA	613	650
A00953:39:HTJFGDSXX:4:2138:11767:10473	NS_vRNA	312	626
A00953:39:HTJFGDSXX:4:2204:11071:2440	NS_vRNA	140	725
A00953:39:HTJFGDSXX:4:2253:2293:25379	NS_vRNA	159	856
A00953:39:HTJFGDSXX:4:2255:32868:11757	NS_vRNA	263	792
A00953:39:HTJFGDSXX:4:2314:28031:14810	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:2314:30192:32236	NS_vRNA	299	635
A00953:39:HTJFGDSXX:4:2315:32389:8390	NS_vRNA	615	658
A00953:39:HTJFGDSXX:4:2516:3106:21465	NS_vRNA	228	740
A00953:39:HTJFGDSXX:4:2574:30734:36464	NS_vRNA	184	814
A00953:39:HTJFGDSXX:4:2646:9507:18208	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:2648:25039:29105	NS_vRNA	296	694
A00953:39:HTJFGDSXX:4:1124:30969:32612	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1310:13160:10880	NS_vRNA	478	682
A00953:39:HTJFGDSXX:4:1313:11017:24706	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:1371:14886:26459	NS_vRNA	225	785
A00953:39:HTJFGDSXX:4:1371:20889:34757	NS_vRNA	337	800
A00953:39:HTJFGDSXX:4:1502:29197:20588	NS_vRNA	804	823
A00953:39:HTJFGDSXX:4:1504:2040:3145	NS_vRNA	216	674
A00953:39:HTJFGDSXX:4:1562:30264:24940	NS_vRNA	281	597
A00953:39:HTJFGDSXX:4:1562:30553:25723	NS_vRNA	281	597
A00953:39:HTJFGDSXX:4:1606:32470:7686	NS_vRNA	145	741
A00953:39:HTJFGDSXX:4:1648:13919:32268	NS_vRNA	197	232
A00953:39:HTJFGDSXX:4:1671:31901:20760	NS_vRNA	454	492
A00953:39:HTJFGDSXX:4:2115:27760:34037	NS_vRNA	312	718
A00953:39:HTJFGDSXX:4:2115:27516:34585	NS_vRNA	312	718
A00953:39:HTJFGDSXX:4:2176:29758:36057	NS_vRNA	282	480
A00953:39:HTJFGDSXX:4:2177:25545:17331	NS_vRNA	360	526
A00953:39:HTJFGDSXX:4:2178:28411:2942	NS_vRNA	780	807
A00953:39:HTJFGDSXX:4:2244:11469:6731	NS_vRNA	224	259
A00953:39:HTJFGDSXX:4:2373:21025:11475	NS_vRNA	572	849
A00953:39:HTJFGDSXX:4:2373:6958:29387	NS_vRNA	310	444
A00953:39:HTJFGDSXX:4:2439:18918:33599	NS_vRNA	766	784
A00953:39:HTJFGDSXX:4:2464:3405:10833	NS_vRNA	544	577
A00953:39:HTJFGDSXX:4:2465:26892:29309	NS_vRNA	186	810
A00953:39:HTJFGDSXX:4:2466:22471:22028	NS_vRNA	263	634
A00953:39:HTJFGDSXX:4:2573:3929:22795	NS_vRNA	83	725
A00953:39:HTJFGDSXX:4:2573:3694:23015	NS_vRNA	83	725
A00953:39:HTJFGDSXX:4:2639:3522:3865	NS_vRNA	151	666
A00953:39:HTJFGDSXX:4:2642:26431:6934	NS_vRNA	579	735
A00953:39:HTJFGDSXX:4:1135:11198:15969	NS_vRNA	262	575
A00953:39:HTJFGDSXX:4:1165:7527:14528	NS_vRNA	270	725
A00953:39:HTJFGDSXX:4:1217:1976:8703	NS_vRNA	355	704
A00953:39:HTJFGDSXX:4:1230:26087:26443	NS_vRNA	112	636
A00953:39:HTJFGDSXX:4:1232:19642:35634	NS_vRNA	702	728
