HA_vRNA	94	158	0	0	1	4	0	45
HA_vRNA	96	454	0	0	1	2	0	17
HA_vRNA	105	1537	0	0	1	1	0	47
HA_vRNA	127	156	0	0	1	1	0	25
HA_vRNA	129	1541	0	0	1	5	0	47
HA_vRNA	132	1567	0	0	1	12	0	44
HA_vRNA	180	284	0	0	1	2	0	44
HA_vRNA	181	1644	0	0	1	7	0	40
HA_vRNA	213	631	0	0	1	1	0	17
HA_vRNA	221	1636	0	0	1	29	0	50
HA_vRNA	232	1567	0	0	1	1	0	19
HA_vRNA	236	1555	0	0	1	2	0	17
HA_vRNA	241	1528	0	0	1	1	0	36
HA_vRNA	255	1546	0	0	1	701	0	50
HA_vRNA	256	1567	0	0	1	7	0	40
HA_vRNA	286	1624	0	0	1	1	0	38
HA_vRNA	296	1575	0	0	1	3	0	24
HA_vRNA	300	1527	0	0	1	6	0	45
HA_vRNA	317	1445	0	0	1	3	0	38
HA_vRNA	318	1528	0	0	1	8	0	44
HA_vRNA	326	1504	0	0	1	15	0	49
HA_vRNA	327	1527	0	0	1	6	0	30
HA_vRNA	328	1576	0	0	1	4	0	50
HA_vRNA	333	1670	0	0	1	5	0	49
HA_vRNA	334	1552	0	0	1	1	0	28
HA_vRNA	337	1521	0	0	1	2	0	49
HA_vRNA	353	1618	0	0	1	1	0	8
HA_vRNA	355	1527	0	0	1	3	0	34
HA_vRNA	355	1532	0	0	1	4	0	34
HA_vRNA	358	1543	0	0	1	6	0	40
HA_vRNA	360	1660	0	0	1	1	0	23
HA_vRNA	366	1521	0	0	1	2	0	35
HA_vRNA	378	1569	0	0	1	8	0	49
HA_vRNA	386	1394	0	0	1	1	0	30
HA_vRNA	395	443	0	0	1	1	0	13
HA_vRNA	427	1437	0	0	1	22	0	46
HA_vRNA	436	1464	0	0	1	5	0	35
HA_vRNA	436	1616	0	0	1	3	0	29
HA_vRNA	440	1437	0	0	1	3	0	28
HA_vRNA	445	709	2	6	1	1	0	8
HA_vRNA	489	678	0	0	1	3	0	14
HA_vRNA	515	1461	0	0	1	4	0	39
HA_vRNA	523	1620	0	0	1	3	0	39
HA_vRNA	541	1715	0	0	1	146	0	50
HA_vRNA	557	1099	0	0	1	1	0	46
HA_vRNA	687	971	0	0	1	9	0	47
HA_vRNA	688	1381	0	0	1	1	0	47
HA_vRNA	711	974	0	0	1	17	0	48
HA_vRNA	747	1673	0	0	1	1	0	47
HA_vRNA	751	855	0	0	1	4	0	43
HA_vRNA	763	971	0	0	1	3	0	41
HA_vRNA	809	851	0	0	1	6	0	27
HA_vRNA	1077	1589	0	0	1	4	0	45
HA_vRNA	1538	1677	0	0	1	2	0	44
HA_vRNA	1572	1685	0	0	1	4	0	46
HA_vRNA	1579	1677	0	0	1	10	0	48
HA_vRNA	1617	1645	0	0	1	2	0	18
M_vRNA	99	904	0	0	1	2	0	41
M_vRNA	195	395	0	0	1	16	0	49
M_vRNA	202	393	0	0	1	6	0	48
M_vRNA	217	395	0	0	1	9	0	48
M_vRNA	237	706	0	0	1	3	0	33
M_vRNA	269	367	0	0	1	3	0	22
M_vRNA	274	600	0	0	1	2	0	23
M_vRNA	274	621	0	0	1	1	0	32
M_vRNA	274	674	0	0	1	5	0	16
M_vRNA	289	976	2	2	1	2	0	34
M_vRNA	292	381	0	0	1	1	0	43
M_vRNA	391	543	0	0	1	1	0	16
M_vRNA	410	658	0	0	1	1	0	32
M_vRNA	426	644	0	0	1	3	0	40
M_vRNA	435	658	0	0	1	12	0	48
M_vRNA	476	549	0	0	1	3	0	27
M_vRNA	565	623	0	0	1	4	0	29
M_vRNA	577	657	0	0	1	1	0	31
M_vRNA	580	623	0	0	1	1	0	23
M_vRNA	593	624	0	0	1	23	0	47
M_vRNA	594	628	0	0	1	38	0	50
M_vRNA	595	623	0	0	1	6	0	38
M_vRNA	595	630	0	0	1	1	0	34
M_vRNA	597	621	0	0	1	4	1	50
M_vRNA	600	624	0	0	1	18	0	47
M_vRNA	601	621	0	0	1	48	0	49
M_vRNA	691	1018	0	0	1	3743	0	18
M_vRNA	749	802	0	0	1	13	0	41
NA_vRNA	46	1189	0	0	1	23	0	44
NA_vRNA	52	86	0	0	1	98	0	43
NA_vRNA	60	1161	0	0	1	9	0	45
NA_vRNA	62	1175	0	0	1	1	0	15
NA_vRNA	68	990	0	0	1	30	0	45
NA_vRNA	71	83	0	0	1	567	1	50
NA_vRNA	71	195	0	0	1	124	0	47
NA_vRNA	71	204	0	0	1	1	0	19
NA_vRNA	72	1122	0	0	1	14	0	43
NA_vRNA	72	1182	0	0	1	15	0	45
NA_vRNA	76	945	0	0	1	26	0	37
NA_vRNA	79	1068	2	2	1	14	0	33
NA_vRNA	81	1038	0	0	1	2	0	14
NA_vRNA	81	1070	0	0	1	654	0	32
NA_vRNA	82	125	0	0	1	5	0	48
NA_vRNA	84	503	0	0	1	178	0	50
NA_vRNA	84	1054	0	0	1	465	0	50
NA_vRNA	85	205	0	0	1	179	0	50
NA_vRNA	86	192	0	0	1	3	0	27
NA_vRNA	86	1108	0	0	1	61	0	41
NA_vRNA	87	101	0	0	1	263	0	49
NA_vRNA	87	172	0	0	1	132	0	50
NA_vRNA	87	402	0	0	1	5	0	35
NA_vRNA	87	528	0	0	1	25	0	48
NA_vRNA	87	992	0	0	1	41	2	48
NA_vRNA	87	1076	0	0	1	58	0	45
NA_vRNA	87	1326	0	0	1	64	0	48
NA_vRNA	89	1045	0	0	1	12	0	39
NA_vRNA	89	1287	0	0	1	302	0	50
NA_vRNA	91	99	0	0	1	34	0	49
NA_vRNA	92	200	0	0	1	20	0	50
NA_vRNA	92	1234	0	0	1	4	0	30
NA_vRNA	93	125	0	0	1	73	0	34
NA_vRNA	93	992	0	0	1	27	0	46
NA_vRNA	93	1253	0	0	1	71	0	49
NA_vRNA	94	387	0	0	1	456	0	50
NA_vRNA	95	1257	0	0	1	332	0	50
NA_vRNA	95	1316	0	0	1	19	0	43
NA_vRNA	96	1316	0	0	1	4	0	3
NA_vRNA	97	1185	0	0	1	6	0	38
NA_vRNA	102	613	0	0	1	120	0	42
NA_vRNA	105	1257	0	0	1	8	0	50
NA_vRNA	106	1167	0	0	1	1	0	22
NA_vRNA	107	1007	0	0	1	18	0	46
NA_vRNA	110	1323	0	0	1	31	1	44
NA_vRNA	112	1322	0	0	1	2	1	28
NA_vRNA	112	1326	0	0	1	3	1	26
NA_vRNA	113	997	0	0	1	46	0	50
NA_vRNA	114	1328	0	0	1	3220	0	50
NA_vRNA	116	1322	0	0	1	16	0	37
NA_vRNA	116	1324	0	0	1	14	0	41
NA_vRNA	116	1330	0	0	1	12	1	30
NA_vRNA	116	1332	0	0	1	88	0	50
NA_vRNA	117	1255	0	0	1	37	0	50
NA_vRNA	117	1301	0	0	1	60	1	50
NA_vRNA	118	1319	0	0	1	128	1	49
NA_vRNA	120	203	0	0	1	204	0	49
NA_vRNA	120	1312	0	0	1	21	0	47
NA_vRNA	121	1298	0	0	1	9	0	39
NA_vRNA	124	1348	0	0	1	20	0	48
NA_vRNA	125	1193	0	0	1	89	0	40
NA_vRNA	126	1223	0	0	1	13	0	44
NA_vRNA	126	1248	0	0	1	23	0	50
NA_vRNA	126	1256	0	0	1	10	1	47
NA_vRNA	126	1288	0	0	1	9	0	47
NA_vRNA	126	1344	0	0	1	8	1	49
NA_vRNA	129	1329	0	0	1	37	0	43
NA_vRNA	130	1050	0	0	1	11	0	48
NA_vRNA	130	1339	0	0	1	28	0	44
NA_vRNA	131	1282	0	0	1	20	1	22
NA_vRNA	132	1345	1	5	1	1	0	48
NA_vRNA	133	1255	0	0	1	38	0	50
NA_vRNA	133	1288	0	0	1	5	0	7
NA_vRNA	133	1349	0	0	1	2	0	40
NA_vRNA	134	1284	0	0	1	38	1	50
NA_vRNA	134	1330	0	0	1	8	0	45
NA_vRNA	135	234	0	0	1	7	0	30
NA_vRNA	136	1228	0	0	1	7	0	37
NA_vRNA	138	1181	0	0	1	13	0	47
NA_vRNA	142	1172	0	0	1	22	0	47
NA_vRNA	143	1295	0	0	1	134	0	48
NA_vRNA	143	1354	0	0	1	2	0	27
NA_vRNA	144	1199	0	0	1	64	0	49
NA_vRNA	145	1257	0	0	1	3	0	20
NA_vRNA	146	1359	0	0	1	217	0	50
NA_vRNA	147	1276	0	0	1	12	0	48
NA_vRNA	148	1146	1	1	1	2	1	27
NA_vRNA	150	1070	0	0	1	5	5	50
NA_vRNA	150	1193	0	0	1	488	5	50
NA_vRNA	151	235	0	0	1	14	0	47
NA_vRNA	151	992	0	0	1	383	2	39
NA_vRNA	151	1122	0	0	1	2	0	48
NA_vRNA	151	1223	0	0	1	6	0	16
NA_vRNA	151	1295	0	0	1	35	0	46
NA_vRNA	151	1305	0	0	1	6	0	47
NA_vRNA	151	1323	0	0	1	7	1	39
NA_vRNA	151	1349	0	0	1	9	1	47
NA_vRNA	152	1327	0	0	1	19	0	38
NA_vRNA	158	307	0	0	1	87	0	28
NA_vRNA	160	1300	0	0	1	3	0	20
NA_vRNA	162	1310	0	0	1	79	0	50
NA_vRNA	164	1277	0	0	1	13	0	43
NA_vRNA	166	1247	0	0	1	3	0	35
NA_vRNA	166	1270	0	0	1	14	3	42
NA_vRNA	166	1295	0	0	1	3	0	1
NA_vRNA	166	1299	0	0	1	1	0	50
NA_vRNA	166	1313	0	0	1	13	0	49
NA_vRNA	167	1233	0	0	1	136	0	50
NA_vRNA	167	1269	0	0	1	160	0	50
NA_vRNA	167	1317	0	0	1	3	0	42
NA_vRNA	168	235	0	0	1	46	0	50
NA_vRNA	168	1316	0	0	1	99	0	49
NA_vRNA	168	1328	0	0	1	4	0	37
NA_vRNA	168	1336	0	0	1	26	0	50
NA_vRNA	169	1283	0	0	1	26	1	48
NA_vRNA	169	1300	0	0	1	15	0	50
NA_vRNA	170	1319	0	0	1	25	0	47
NA_vRNA	171	1158	0	0	1	64	0	50
